21.64,2010,1111215.72
21.64,2011,582864.3500000002
21.64,2012,551058.1300000001
21.68,2011,1181204.53
21.69,2011,1028206.5100000002
21.79,2011,1430851.11
21.81,2010,1573982.4699999995
21.82,2011,968694.4499999997
21.84,2010,991941.7299999999
21.84,2011,1038689.4199999996
21.88,2010,552811.6199999998
22.0,2010,682447.1000000001
22.0,2012,1238844.5600000005
22.12,2010,2616692.189999999
22.16,2011,736335.69
22.2,2012,580453.3200000001
22.3,2011,1213486.9500000002
22.41,2011,1167740.2
22.43,2010,1388725.6300000004
22.44,2011,1052609.1600000001
22.47,2010,926573.8099999998
22.49,2012,955641.7400000002
22.5,2011,679481.8999999999
22.52,2012,1330451.4600000002
22.53,2011,1515175.0099999998
22.55,2011,891148.5500000003
22.62,2010,999348.55
22.65,2010,964729.1799999997
22.69,2011,777175.2800000001
22.8,2011,1212967.8399999999
22.91,2012,770157.2900000002
22.94,2010,1295391.19
22.94,2012,971557.6200000001
22.96,2010,2734277.0999999996
22.99,2011,1715798.1500000004
23.01,2010,1179036.3000000005
23.04,2010,1075656.3399999999
23.05,2010,2238573.4800000004
23.11,2010,789036.02
23.21,2011,2329600.2500000005
23.22,2010,1536549.95
23.24,2011,1296658.4700000004
23.29,2012,954576.86
23.33,2010,514731.59999999986
23.34,2012,1129422.8599999999
23.35,2011,2142139.6599999997
23.4,2012,464189.09000000014
23.41,2011,564536.0099999999
23.44,2012,1237104.7299999997
23.46,2010,651837.77
23.63,2012,880165.7000000002
23.64,2011,2054401.330000001
23.68,2010,512260.5899999998
23.69,2011,1107170.39
23.69,2012,473766.97
23.76,2011,1153596.5300000005
23.78,2011,1046416.1699999999
23.79,2012,927732.0199999999
23.82,2011,971932.8700000002
23.83,2011,1225182.04
23.87,2012,594744.8900000001
23.89,2012,1081005.6399999994
23.9,2012,965788.7599999997
23.91,2011,665861.0599999998
23.92,2012,999785.4799999997
23.94,2011,639830.4500000001
23.97,2010,847294.04
24.05,2011,3125206.1499999994
24.07,2010,2819193.1700000004
24.13,2010,1052034.7399999998
24.16,2010,676260.6699999999
24.16,2012,820059.8899999999
24.18,2010,1648829.18
24.2,2012,937522.7700000003
24.21,2011,816138.3300000001
24.24,2010,599730.0700000001
24.26,2012,1243812.5899999996
24.27,2010,2752122.0800000005
24.29,2012,1150662.5499999996
24.3,2011,1122053.58
24.36,2010,1571651.8299999996
24.36,2011,767256.5299999998
24.41,2012,603041.1399999999
24.46,2011,1601585.7000000004
24.48,2011,944594.7800000001
24.5,2011,900646.9400000001
24.69,2011,1084243.9099999995
24.76,2011,5167440.7
24.78,2011,2353114.8499999996
24.82,2011,2767079.970000001
24.83,2011,513409.67
24.91,2010,496083.2400000001
25.01,2011,1682368.3200000005
25.06,2010,800713.9999999998
25.07,2010,1368318.17
25.12,2010,1799070.9800000004
25.13,2010,1049372.3800000001
25.17,2010,3766687.430000002
25.19,2010,1001790.1600000001
25.24,2012,939158.2499999999
25.3,2010,2850506.7200000007
25.38,2011,2211388.1400000006
25.4,2011,521539.4599999999
25.43,2010,2161549.7600000002
25.53,2012,475905.1000000001
25.55,2012,836305.6500000003
25.56,2010,482528.3600000001
25.56,2012,975500.8699999999
25.59,2011,2263722.6799999997
25.61,2012,2107324.5199999996
25.64,2010,1416168.98
25.69,2011,559061.58
25.7,2011,2219979.399999999
25.71,2012,1037476.3799999998
25.73,2012,1151993.8500000003
25.8,2010,2347594.0100000002
25.89,2010,623092.5399999998
25.9,2010,1732704.97
25.9,2012,780607.52
25.91,2012,1322852.2000000002
25.92,2010,2401395.4699999993
25.94,2010,1414107.0999999999
25.97,2011,1959526.9600000004
26.01,2010,648652.0099999999
26.04,2010,1045124.8799999999
26.05,2010,2678206.420000001
26.09,2011,1235121.3299999998
26.1,2010,887907.01
26.1,2011,1099714.93
26.15,2011,1481184.9499999993
26.21,2012,495720.3
26.23,2011,1556017.9100000004
26.26,2012,864852.85
26.28,2012,856178.4700000002
26.39,2011,1450187.87
26.41,2010,1187880.7000000002
26.47,2011,945267.6800000004
26.49,2012,564538.07
26.51,2011,1341240.6199999999
26.54,2010,543754.1699999999
26.54,2011,407012.47000000003
26.58,2010,1309226.7899999998
26.6,2011,1369971.57
26.6,2012,1358444.07
26.62,2011,755804.37
26.64,2010,1053247.0999999999
26.7,2010,1319588.0399999996
26.73,2011,777207.3
26.79,2010,1917229.1099999994
26.79,2011,410429.73
26.8,2011,1300135.1699999995
26.83,2010,1911967.4400000004
26.86,2011,860962.9099999999
26.9,2012,541037.98
27.01,2012,1365546.6900000002
27.03,2012,620908.1799999998
27.11,2010,1593012.7499999998
27.18,2011,491179.79
27.19,2010,3104903.289999998
27.25,2010,480452.1
27.26,2010,458634.6799999999
27.26,2012,809272.6499999998
27.28,2010,506760.53999999986
27.31,2010,3514159.460000001
27.32,2010,855385.01
27.39,2012,1239813.2599999995
27.4,2010,1588430.7099999997
27.41,2012,578002.85
27.43,2011,1781805.6600000006
27.49,2012,1134767.28
27.54,2010,660838.7500000001
27.6,2011,949075.87
27.61,2011,914759.1999999997
27.64,2012,1198104.2200000004
27.65,2012,1892775.9399999997
27.69,2011,635014.69
27.7,2010,955463.8400000001
27.73,2010,3377351.12
27.74,2010,2386015.7499999995
27.79,2011,423380.13999999996
27.8,2011,2587953.3199999994
27.81,2011,1122034.4800000002
27.83,2011,530492.8400000001
27.84,2010,916289.2
27.85,2011,3071490.8699999996
27.86,2012,979552.3400000003
27.89,2012,1224915.6600000001
27.92,2010,444181.85
27.99,2010,1663525.7699999998
28.06,2012,917924.4699999999
28.09,2010,1123566.12
28.11,2010,1286833.62
28.13,2011,946614.5499999998
28.14,2010,1552244.2000000002
28.16,2010,2027507.1500000006
28.16,2011,573374.4899999999
28.16,2012,495951.66000000003
28.17,2012,453979.19
28.22,2010,3074046.5500000003
28.24,2011,1204807.83
28.26,2011,996147.3900000001
28.36,2011,570816.34
28.43,2010,2081037.58
28.49,2010,1240254.2999999998
28.49,2011,1063310.62
28.49,2012,1031451.3500000001
28.5,2011,618377.7900000002
28.57,2010,1515976.11
28.58,2011,2351143.07
28.6,2010,1005669.5800000001
28.6,2011,1304777.21
28.64,2010,445393.74
28.65,2010,1275146.9399999997
28.66,2011,1015654.6000000002
28.7,2011,2375677.8400000012
28.73,2011,2755334.2
28.82,2011,527339.5199999999
28.84,2010,2188307.39
28.84,2011,965512.3599999998
28.85,2010,1799737.79
28.89,2011,2394215.4999999995
28.99,2012,1071598.36
29.0,2011,558794.6299999999
29.03,2012,1028569.0099999999
29.04,2010,574450.2300000001
29.09,2011,985229.81
29.11,2011,1148624.83
29.16,2010,1711075.6300000001
29.16,2012,1343890.7499999995
29.28,2011,1433569.4400000002
29.3,2012,474389.7499999999
29.36,2011,1499547.9
29.44,2011,1182694.9500000004
29.45,2010,665750.06
29.53,2011,1738496.7500000002
29.56,2011,513181.31
29.59,2010,2017295.0500000007
29.67,2010,2302872.66
29.71,2010,763961.82
29.71,2012,1261872.6699999992
29.76,2010,3093371.83
29.81,2010,5139194.76
29.87,2010,564883.2
29.88,2010,483177.1999999997
29.88,2012,919301.8099999999
29.97,2010,1634635.8599999999
29.98,2010,2090929.3900000001
29.99,2012,769522.3299999998
30.01,2012,843864.4299999997
30.1,2011,933960.3
30.1,2012,579166.5000000001
30.13,2011,2176931.9699999997
30.23,2011,1394905.5800000003
30.23,2012,636419.12
30.24,2012,516087.6500000002
30.26,2012,598502.83
30.27,2010,1086533.18
30.3,2011,2746861.03
30.33,2010,1373270.0599999998
30.34,2011,542556.0500000002
30.35,2012,2211981.09
30.44,2012,825584.22
30.45,2011,2495482.939999999
30.46,2010,2378221.2399999998
30.51,2010,4856368.769999998
30.51,2011,1051922.9500000002
30.53,2011,1369896.35
30.54,2010,3602883.599999999
30.55,2011,2387474.1999999997
30.58,2012,954233.8699999999
30.59,2010,5501548.479999999
30.64,2011,500552.16
30.68,2011,1305950.22
30.72,2010,1949183.1399999992
30.72,2011,1178641.71
30.75,2011,898610.3299999998
30.76,2012,927084.6500000003
30.83,2010,3248313.870000001
30.83,2011,2251925.6299999994
30.87,2012,466045.62999999983
30.91,2010,1150663.4199999997
30.95,2012,1424720.2699999996
31.05,2010,1385362.49
31.07,2011,1282320.0499999998
31.1,2010,963382.0899999997
31.11,2012,2309025.1600000006
31.12,2012,1272948.2699999998
31.19,2012,494069.49
31.27,2010,3045820.74
31.27,2012,977286.0700000001
31.34,2010,6029553.899999998
31.34,2011,1224175.99
31.36,2011,1346994.53
31.39,2011,712422.4000000003
31.39,2012,2253766.7900000005
31.43,2011,1843030.9500000002
31.44,2011,603460.7900000002
31.51,2010,1627904.6800000002
31.53,2010,2248311.4799999995
31.53,2011,2232974.7600000007
31.56,2012,1116295.2400000002
31.58,2010,783300.0500000002
31.59,2011,1735970.75
31.6,2011,3024592.0600000005
31.62,2010,3665085.760000001
31.62,2011,809646.6599999999
31.64,2010,962475.5499999999
31.64,2011,4418629.759999997
31.65,2011,1405168.06
31.65,2012,1208825.6
31.7,2011,988950.75
31.73,2011,480353.6400000001
31.75,2010,2119213.7199999997
31.76,2011,887426.1199999999
31.77,2011,484829.07
31.79,2010,605325.4299999998
31.82,2011,544612.2800000001
31.84,2011,466594.8900000001
31.84,2012,1266570.4
31.85,2012,2489505.5300000003
31.91,2012,628218.22
31.92,2012,1057290.4099999997
31.96,2010,1530866.6800000002
32.02,2010,570103.6400000001
32.02,2012,860224.9800000001
32.23,2011,1026439.9299999999
32.23,2012,654088.0199999998
32.24,2012,589554.2899999998
32.3,2010,1015196.46
32.31,2011,1151052.8599999999
32.32,2010,1898193.9499999995
32.36,2011,1010562.4899999999
32.36,2012,2286429.98
32.41,2010,885572.9600000001
32.41,2012,1279623.2600000002
32.42,2011,1463267.7300000002
32.43,2011,1927993.09
32.44,2010,3215728.969999999
32.45,2011,1593655.9599999997
32.46,2010,1004730.6899999998
32.47,2012,658984.3800000001
32.49,2010,1063557.4900000002
32.56,2011,1329906.8800000001
32.61,2011,465279.6799999998
32.61,2012,1499496.6700000006
32.63,2011,527389.2800000001
32.65,2011,501959.1900000001
32.68,2010,1198709.6499999997
32.7,2011,1088025.8000000003
32.71,2012,2128554.6
32.76,2011,1230011.9500000004
32.81,2011,1225700.2799999998
32.83,2012,1161615.51
32.86,2012,1251581.8899999997
32.87,2011,1302499.2299999997
32.87,2012,1115985.8099999996
32.92,2010,1495844.5699999998
32.93,2011,877724.3099999999
32.94,2010,1166142.8499999996
32.99,2011,3275988.85
33.0,2010,1220115.7499999998
33.0,2011,1054754.67
33.0,2012,2374660.64
33.02,2011,1744193.5799999996
33.05,2011,2530064.97
33.06,2011,649993.4999999999
33.09,2011,997502.4699999996
33.11,2012,1292724.9000000001
33.15,2010,1311175.93
33.15,2012,1079398.81
33.16,2010,2317790.5899999994
33.17,2011,2111361.8800000004
33.18,2012,561137.0599999997
33.19,2011,2168041.61
33.2,2011,1938608.5200000005
33.21,2011,651521.77
33.24,2012,541292.6400000002
33.26,2011,1266564.94
33.29,2011,2187847.29
33.32,2010,863917.4099999999
33.33,2012,922018.43
33.34,2010,994801.3999999997
33.35,2012,1116829.23
33.4,2010,1023997.7099999998
33.4,2012,1153332.8900000004
33.41,2012,1091822.72
33.42,2012,1964701.94
33.43,2011,511059.95
33.45,2010,504307.34999999986
33.45,2011,1363973.16
33.47,2012,2462978.2800000003
33.52,2011,1533384.8199999998
33.59,2012,1047178.91
33.6,2010,1000582.0599999999
33.73,2012,2394662.54
33.79,2010,484263.25
33.8,2011,3603599.5300000003
33.8,2012,2191080.71
33.81,2011,921700.6099999999
33.82,2012,1403460.8699999996
33.9,2010,1434908.13
33.91,2012,1352470.09
33.92,2012,1326370.0799999998
33.94,2011,2335625.0000000005
33.96,2010,752034.5199999998
33.98,2010,1158722.74
33.99,2012,913755.12
34.04,2010,453632.76
34.04,2011,1360150.1200000003
34.05,2010,770228.0200000001
34.11,2010,902109.6899999996
34.12,2011,1264014.1600000001
34.13,2011,555279.02
34.14,2010,1004137.0899999995
34.14,2011,2466928.16
34.19,2012,2427640.1700000004
34.21,2010,424083.98999999993
34.23,2011,2806843.29
34.24,2011,1148987.4600000002
34.27,2011,537035.2800000003
34.3,2010,1617025.41
34.32,2011,2545000.4499999993
34.32,2012,2042278.4699999997
34.41,2012,1941676.6099999999
34.42,2011,2217449.23
34.43,2010,1087616.1899999995
34.48,2011,1937145.79
34.53,2011,1292436.2300000002
34.54,2011,1078348.9100000001
34.59,2011,427855.24000000005
34.6,2012,614764.3099999999
34.61,2011,4901146.110000001
34.61,2012,1365132.05
34.68,2011,836717.75
34.7,2010,1001512.21
34.74,2011,1457270.1599999997
34.77,2011,947753.3200000002
34.78,2010,1455645.4299999997
34.8,2011,2046335.1700000002
34.83,2012,1308977.05
34.86,2011,1006814.8499999996
34.89,2010,2837483.28
34.9,2010,3961001.4400000004
34.93,2011,1182691.8699999996
34.95,2010,2072685.0500000003
34.98,2012,642776.3999999998
34.99,2011,1229257.7
35.04,2011,1315684.8600000003
35.06,2011,1910340.15
35.06,2012,1535500.6900000004
35.1,2010,899352.4000000001
35.18,2010,1200892.5599999996
35.21,2010,3050293.16
35.23,2011,2057059.5300000003
35.25,2012,890130.2499999999
35.26,2010,893612.9999999998
35.3,2012,1767646.4100000004
35.34,2010,903366.55
35.34,2011,1518494.0700000003
35.36,2012,1213994.3900000004
35.38,2012,2245409.83
35.4,2011,2402335.1399999997
35.42,2010,1068157.4500000004
35.44,2010,956228.9600000001
35.47,2010,2416051.1699999995
35.49,2011,870415.4899999998
35.51,2012,613501.0499999998
35.52,2011,1516924.2299999993
35.59,2010,2181051.39
35.59,2011,1351450.4299999995
35.68,2012,2762734.589999999
35.7,2010,2238230.94
35.71,2012,1021400.4200000002
35.73,2011,1163803.2999999998
35.75,2011,459756.11
35.76,2010,495022.51
35.76,2011,871024.2600000001
35.77,2011,873065.2300000002
35.78,2011,4491819.0600000005
35.8,2012,2206995.4899999993
35.86,2010,954790.03
35.88,2012,2573226.01
35.89,2012,1156826.31
35.92,2011,3676388.9800000004
35.98,2010,1388179.09
36.0,2010,3165720.96
36.0,2011,1624994.4300000002
36.01,2012,643155.8899999999
36.04,2011,1427203.63
36.07,2010,2965859.060000001
36.09,2011,2480159.4699999997
36.13,2010,1911133.6500000001
36.16,2011,424670.98
36.19,2010,490503.69
36.22,2012,1345311.6500000001
36.24,2010,1150729.89
36.25,2012,2436301.9599999995
36.26,2012,454183.4200000001
36.28,2011,1534404.1900000002
36.31,2010,782252.5700000001
36.32,2010,855459.9599999995
36.33,2011,3388967.87
36.34,2012,1037861.1100000002
36.35,2011,2043244.9999999998
36.37,2011,1906713.3500000003
36.39,2011,1649614.9300000002
36.39,2012,953844.8499999999
36.4,2011,1841173.6000000006
36.43,2011,458086.68999999994
36.44,2011,2771397.17
36.45,2010,3018130.919999999
36.46,2012,817661.7600000001
36.5,2011,497373.49
36.5,2012,1155594.1999999997
36.51,2011,1101458.2100000002
36.53,2010,1029849.2000000001
36.54,2012,1132064.2299999997
36.56,2011,1290532.9699999995
36.57,2012,2535168.2699999996
36.59,2010,1076021.5800000003
36.6,2010,2108668.339999999
36.61,2011,414094.05000000005
36.62,2010,1377322.7300000002
36.64,2010,1615987.9600000002
36.64,2011,1230118.02
36.65,2011,944523.3000000006
36.67,2012,1051864.6000000003
36.7,2010,1006597.6900000001
36.7,2012,1047658.09
36.71,2011,781267.7600000002
36.71,2012,1261964.9599999997
36.73,2010,2314360.0700000003
36.73,2011,599828.3899999999
36.74,2011,2261400.47
36.75,2012,1099937.2499999998
36.78,2010,2739721.6300000004
36.82,2010,1544289.1500000001
36.84,2010,472450.81
36.85,2012,2879404.7399999998
36.86,2012,1080012.0399999996
36.88,2011,1158693.12
36.89,2011,2007105.8600000008
36.9,2012,889670.2900000002
36.93,2011,2168344.2299999995
36.94,2010,848521.1699999998
36.96,2012,1852257.8499999996
36.97,2012,545120.6699999999
36.99,2011,2506579.209999999
37.0,2012,2880913.36
37.02,2011,1274463.02
37.07,2011,1852179.1500000004
37.08,2010,1965980.1800000006
37.08,2012,1182198.7
37.09,2010,1211026.1299999994
37.13,2010,3015495.97
37.13,2012,891154.1800000003
37.16,2011,2762816.650000001
37.17,2010,1179738.5000000002
37.19,2012,1761016.5100000002
37.21,2012,1208191.6099999999
37.24,2012,2430789.9500000016
37.25,2012,1123446.51
37.27,2011,4973025.53
37.28,2010,905756.1300000001
37.28,2011,1203682.6199999996
37.29,2012,669205.7299999997
37.3,2010,1082158.21
37.33,2011,2143424.6100000003
37.35,2012,1303233.1500000001
37.43,2010,403217.2199999998
37.43,2012,1604605.6899999995
37.44,2012,643711.53
37.47,2012,1475668.3699999996
37.49,2011,558691.4299999998
37.51,2010,971193.0100000001
37.51,2011,457216.87000000005
37.51,2012,1096232.8899999997
37.52,2011,927657.6299999999
37.62,2010,2112877.77
37.62,2012,1049772.0399999998
37.64,2011,2699357.2500000005
37.65,2011,630327.2799999998
37.72,2010,1066566.74
37.74,2011,260636.70999999996
37.75,2010,383550.9299999999
37.77,2010,2850643.24
37.77,2011,378100.31000000006
37.78,2011,946091.79
37.79,2011,2783552.5199999996
37.79,2012,1911510.64
37.85,2011,2555255.149999999
37.86,2012,2501384.49
37.91,2010,847592.1099999999
37.93,2012,2219443.91
37.95,2011,1204628.28
38.01,2010,549505.5499999999
38.02,2012,520850.71
38.04,2011,439276.4999999999
38.07,2010,2476339.9899999993
38.09,2010,1794868.74
38.1,2011,1182733.0
38.1,2012,1084894.4699999997
38.15,2012,1358816.46
38.16,2011,2641379.5300000003
38.24,2012,2289883.889999999
38.25,2011,2240936.770000001
38.26,2010,561145.1399999999
38.29,2011,1100625.06
38.34,2011,1886393.9400000004
38.36,2010,983963.0699999998
38.37,2011,1306194.5500000007
38.4,2011,1002714.25
38.42,2011,634637.0299999999
38.49,2010,2137809.499999999
38.5,2010,935481.3200000001
38.51,2010,1641957.4399999997
38.51,2011,1676000.8599999999
38.53,2011,764565.5500000002
38.59,2010,1310701.8
38.61,2012,1249696.9700000002
38.64,2011,423805.22000000003
38.64,2012,2987133.2099999995
38.65,2011,2803095.9699999997
38.69,2011,916446.0200000003
38.7,2012,493503.88999999996
38.71,2011,2180999.26
38.77,2011,1412301.44
38.8,2010,696314.5299999998
38.89,2011,3173299.6199999996
38.97,2010,2155682.63
38.99,2010,1548981.8399999999
39.0,2012,2701935.520000001
39.05,2010,2732954.45
39.06,2010,1467889.2
39.07,2010,1427023.45
39.08,2010,972663.5899999997
39.1,2010,963960.3700000002
39.11,2011,2189958.9899999998
39.16,2011,811855.7200000001
39.17,2011,1106847.62
39.18,2011,1428436.3299999996
39.26,2011,782256.6600000001
39.28,2012,910899.05
39.3,2012,457340.06
39.32,2011,3539727.4700000007
39.34,2011,1862476.27
39.38,2011,2282779.4
39.38,2012,1409544.97
39.39,2011,1203399.64
39.42,2010,1873193.1099999996
39.46,2011,863266.1200000001
39.51,2010,873354.5799999998
39.51,2011,1253218.7000000002
39.53,2010,592111.4900000002
39.53,2011,1990932.7699999998
39.57,2011,891025.3899999997
39.62,2011,1447301.24
39.63,2010,619639.7399999996
39.68,2010,881930.87
39.69,2010,2124451.5400000005
39.7,2010,317173.0999999999
39.75,2010,2804183.26
39.75,2011,988742.0800000003
39.79,2011,1118163.94
39.79,2012,2045837.55
39.81,2010,311825.6999999999
39.81,2011,1178841.05
39.81,2012,872450.3699999999
39.83,2011,2879833.069999999
39.87,2010,861941.2499999999
39.87,2011,1385860.3800000004
39.88,2010,1093319.3700000003
39.89,2012,950154.2400000001
39.9,2012,1124537.97
39.91,2010,1762539.2999999998
39.93,2010,2549925.06
39.93,2011,3673268.77
39.93,2012,2203523.1999999997
39.94,2010,446905.0199999999
39.94,2011,1192982.0699999998
39.94,2012,943465.2899999997
39.97,2011,498241.05999999994
39.98,2011,825283.4300000005
39.98,2012,2148822.76
40.01,2012,659950.3600000002
40.05,2010,660619.9900000001
40.07,2010,395453.83000000013
40.07,2012,2275894.190000001
40.08,2011,1077640.1300000001
40.11,2011,2316835.1799999992
40.14,2011,806979.15
40.18,2011,1713769.06
40.19,2010,2136989.46
40.19,2011,4670875.290000001
40.2,2010,1063960.1099999999
40.22,2011,1684468.66
40.23,2010,1116439.02
40.23,2011,551553.9900000001
40.23,2012,1631737.68
40.26,2010,843848.6500000001
40.29,2010,612987.64
40.29,2012,946573.29
40.3,2010,2385305.7400000007
40.31,2012,1928720.5100000002
40.32,2011,1257972.3699999996
40.34,2011,1227893.8900000001
40.43,2010,1652635.1
40.47,2011,611796.61
40.5,2010,1556627.6199999999
40.52,2010,852452.93
40.54,2010,894865.3000000002
40.56,2010,904503.8499999999
40.57,2010,1606283.8599999996
40.58,2012,1451647.0999999996
40.59,2011,1514999.17
40.59,2012,577198.97
40.6,2011,1814240.8499999999
40.65,2010,2224597.7
40.65,2011,3488371.8900000006
40.65,2012,857811.1699999999
40.68,2010,713250.0799999997
40.68,2011,3321175.509999997
40.69,2012,851762.2799999999
40.7,2011,2821285.08
40.71,2010,1120018.9200000002
40.74,2011,368600.0
40.75,2011,1037687.0699999998
40.81,2010,1653759.3599999992
40.82,2011,986601.4600000001
40.85,2011,2284266.3500000006
40.88,2011,718393.6099999998
40.93,2010,4093500.8600000003
40.94,2011,1190764.4499999997
40.99,2012,475770.14
41.04,2011,991570.0199999998
41.1,2011,1066478.1
41.11,2011,2385120.489999999
41.12,2011,945889.5900000002
41.13,2010,1309476.6799999997
41.14,2010,303447.5700000001
41.14,2012,2139265.4
41.16,2011,924015.5200000004
41.18,2012,2372863.8000000003
41.19,2012,1258364.3099999996
41.2,2011,1244956.9099999997
41.25,2010,882180.9100000001
41.26,2010,401770.89999999997
41.26,2011,1419911.9100000001
41.28,2011,2136928.7199999997
41.3,2012,2117534.239999999
41.31,2010,1168826.39
41.31,2012,2226662.17
41.36,2010,1925728.84
41.37,2011,655318.2600000002
41.39,2010,1645375.7200000002
41.4,2011,1751384.9000000001
41.41,2010,372673.61000000004
41.42,2011,1438017.68
41.43,2012,1020884.1599999998
41.44,2011,2891287.0900000003
41.47,2010,773586.49
41.48,2010,2158375.4699999997
41.5,2010,1175738.22
41.5,2012,1325835.7000000002
41.55,2012,2708801.0
41.57,2012,527402.6199999999
41.59,2011,4289233.77
41.64,2011,2546123.78
41.66,2010,1314994.3199999996
41.66,2011,1514288.8200000008
41.67,2011,329613.19999999995
41.72,2011,2240661.5899999994
41.72,2012,1495877.3599999996
41.74,2011,1193199.3900000001
41.74,2012,2453631.1299999985
41.76,2010,1312877.0099999998
41.76,2011,4889737.800000001
41.78,2010,1435379.25
41.8,2012,1316542.5899999999
41.81,2010,2866942.550000001
41.81,2012,3405126.45
41.82,2011,490981.77999999997
41.83,2011,2266641.5199999996
41.85,2011,905399.9899999998
41.89,2010,406228.19
41.89,2011,936508.4300000002
41.92,2010,1779276.5100000002
41.93,2010,1086661.0200000003
41.97,2011,2130089.1999999997
42.0,2010,2209716.4300000006
42.05,2010,1089530.9400000002
42.06,2011,822668.2300000002
42.09,2011,2125204.5300000003
42.09,2012,2005097.76
42.11,2011,648606.13
42.15,2010,2428679.6399999997
42.16,2010,1144854.5600000003
42.17,2011,3092072.39
42.2,2010,1285358.0100000002
42.24,2011,1060770.1099999999
42.26,2010,921247.8800000001
42.27,2011,6497656.5600000005
42.3,2010,1141019.1099999999
42.3,2011,1529615.5400000003
42.31,2010,2953031.0599999996
42.36,2011,1368471.2300000004
42.38,2010,2187765.28
42.38,2011,2092577.2399999998
42.39,2010,1138800.32
42.4,2010,2302504.8600000003
42.43,2010,1059781.78
42.44,2012,474964.6000000001
42.45,2012,1285897.24
42.46,2012,658691.5599999999
42.47,2010,1069061.6300000001
42.49,2010,2149419.09
42.49,2011,2145752.900000001
42.52,2012,2311147.049999999
42.53,2012,495543.27999999997
42.54,2010,818434.4900000002
42.55,2010,2221874.4199999995
42.57,2011,1407191.96
42.58,2011,3048444.379999999
42.61,2011,1181651.55
42.62,2010,1993367.8299999996
42.63,2011,676290.4600000002
42.64,2010,1227148.1299999997
42.65,2010,918295.7899999999
42.65,2012,557547.2499999999
42.7,2012,976393.43
42.72,2010,718056.73
42.72,2011,2447241.4799999995
42.74,2010,1620748.2500000002
42.74,2012,990263.6999999996
42.75,2011,4154610.43
42.76,2011,1185391.9600000004
42.78,2010,2184316.64
42.81,2011,1727311.31
42.83,2011,1695371.6800000004
42.85,2010,952766.93
42.85,2011,878314.5700000002
42.86,2011,1304481.7499999998
42.86,2012,2628100.9400000004
42.87,2011,2142366.75
